;REFERENCIA_ORIGEN;REFERENCIA_1;IMPORTE
49058;B63322903;B55560080;1
49059;B63322903;B58196809;6
49060;B63322903;B58245705;8
49061;B63322903;B58559311;5
49062;B63322903;B58761370;1
49063;B63322903;B58887597;4
49064;B63322903;B58895434;11
49065;B63322903;B58931551;11
49066;B63322903;B59326363;3
49067;B63322903;B59505693;6
49068;B63322903;B59572842;7
49069;B63322903;B59816140;3
49070;B63322903;B59827832;2
49071;B63322903;B59849315;3
49072;B63322903;B59974980;10
49073;B63322903;B60222239;1
49074;B63322903;B60465424;9
49075;B63322903;B61068763;11
49076;B63322903;B61315206;5
49077;B63322903;B61392429;4
49078;B63322903;B61532735;7
49079;B63322903;B61685103;8
49080;B63322903;B61810123;2
49081;B63322903;B61884292;12
49082;B63322903;B61894002;4
49083;B63322903;B61958765;5
49084;B63322903;B61964730;3
49085;B63322903;B61975884;7
49086;B63322903;B62024682;4
49087;B63322903;B62101423;3
49088;B63322903;B62109830;7
49089;B63322903;B62114673;11
49090;B63322903;B62203773;2
49091;B63322903;B62227020;9
49092;B63322903;B62241963;12
49093;B63322903;B62300702;7
49094;B63322903;B62344668;12
49095;B63322903;B62524798;4
49096;B63322903;B62643812;6
49097;B63322903;B62703228;6
49098;B63322903;B62877659;5
49099;B63322903;B62941448;4
49100;B63322903;B62960091;9
49101;B63322903;B62967542;3
49102;B63322903;B63016307;6
49103;B63322903;B63016323;2
49104;B63322903;B63016604;2
49105;B63322903;B63016620;2
49106;B63322903;B63110787;3
49107;B63322903;B63360879;10
49108;B63322903;B63361331;9
49109;B63322903;B63364293;10
49110;B63322903;B63440606;12
49111;B63322903;B63478606;8
49112;B63322903;B63515522;12
49113;B63322903;B63662332;12
49114;B63322903;B63856082;10
49115;B63322903;B63858179;11
49116;B63322903;B63894810;4
49117;B63322903;B64048515;5
49118;B63322903;B64198989;8
49119;B63322903;B64257181;10
49120;B63322903;B64343338;7
49121;B63322903;B64343841;2
49122;B63322903;B64400583;6
49123;B63322903;B64403942;6
49124;B63322903;B64645690;7
49125;B63322903;B65674780;11
49126;B63322903;B65786436;2
49127;B63322903;B65958944;9
49128;B63322903;B81611931;1
49129;B63322903;B82220138;11
49130;B63322903;B82224577;11
49131;B63322903;B82337072;5
49132;B63322903;B83345223;12
49133;B63322903;B83720201;12
49134;B63322903;B85116671;11
49135;B63322903;B85208627;11
49136;B63322903;B91458943;1
49137;B63322903;B92018878;11
49138;B63322903;B92362953;3
49139;B63322903;B92380815;8
49140;B63322903;B92705649;3
49141;B63322903;B93081511;3
49142;B63322903;B96060777;3
49143;B63322903;B96144621;7
49144;B63322903;B96637061;12
49145;B63322903;B97889893;5
49146;B63322903;E31766181;5
49147;B63322903;E63067888;7
49148;B63322903;E64192347;2
49149;B63322903;E64211766;9
49150;B63322903;J61518874;1
49151;B63322903;N41064814;7
49152;B63324446;A58329095;10
49153;B63324446;A58529355;3
49154;B63324446;B12404836;6
49155;B63324446;B14724603;12
49156;B63324446;B15678840;6
49157;B63324446;B17516246;7
49158;B63324446;B32342206;1
49159;B63324446;B43550102;12
49160;B63324446;B58938648;9
49161;B63324446;B60261229;12
49162;B63324446;B60569324;6
49163;B63324446;B61110466;8
49164;B63324446;B61204434;11
49165;B63324446;B61417291;5
49166;B63324446;B61493904;3
49167;B63324446;B61886735;11
49168;B63324446;B62779228;4
49169;B63324446;B62913819;9
49170;B63324446;B63310858;2
49171;B63324446;B63315816;10
49172;B63324446;B63333108;10
49173;B63324446;B63534879;10
49174;B63324446;B63752695;5
49175;B63324446;B63753818;10
49176;B63324446;B63987564;9
49177;B63324446;B64665045;7
49178;B63324446;B73361818;6
49179;B63324446;B80542004;6
49180;B63324446;E73036451;7
49181;B63330112;B43892413;4
49182;B63330112;B62549167;4
49183;B63330112;B62959457;8
49184;B63330112;B65136632;9
49185;B63330112;B65541005;4
49186;B63330112;B65967713;1
49187;B63330112;B66029893;6
49188;B63330112;B66179813;9
49189;B63330112;B66462276;4
49190;B63330112;B70147814;3
49191;B63330112;B98347271;5
49192;B63330146;A58269382;5
49193;B63330146;A58529355;12
49194;B63330146;A60952447;12
49195;B63330146;B12404836;4
49196;B63330146;B14724603;2
49197;B63330146;B15678840;8
49198;B63330146;B17850546;2
49199;B63330146;B36439479;10
49200;B63330146;B43800317;4
49201;B63330146;B53294922;9
49202;B63330146;B53743548;3
49203;B63330146;B58098112;8
49204;B63330146;B59771659;5
49205;B63330146;B60261229;3
49206;B63330146;B61110466;2
49207;B63330146;B61417291;2
49208;B63330146;B61453247;7
49209;B63330146;B61493904;2
49210;B63330146;B61680963;6
49211;B63330146;B61886735;10
49212;B63330146;B62323605;7
49213;B63330146;B62691084;1
49214;B63330146;B63228555;3
49215;B63330146;B63315816;10
49216;B63330146;B63324446;6
49217;B63330146;B63333108;12
49218;B63330146;B63492151;1
49219;B63330146;B63753818;5
49220;B63330146;B63799118;10
49221;B63330146;B63861819;6
49222;B63330146;B64046717;9
49223;B63330146;B64095938;4
49224;B63330146;B64530660;9
49225;B63330146;B73361818;11
49226;B63330146;B80397714;2
49227;B63330146;B80542004;2
49228;B63330146;B92462472;3
49229;B63330146;E73036451;8
49230;B63330146;J63616924;6
49231;B63333108;A08378929;10
49232;B63333108;A58269382;4
49233;B63333108;A58529355;11
49234;B63333108;A60952447;3
49235;B63333108;B08534729;9
49236;B63333108;B15678840;3
49237;B63333108;B17850546;8
49238;B63333108;B17946609;4
49239;B63333108;B35513373;6
49240;B63333108;B35545250;12
49241;B63333108;B36439479;4
49242;B63333108;B43579861;4
49243;B63333108;B43585165;1
49244;B63333108;B43800317;9
49245;B63333108;B43830686;5
49246;B63333108;B43854751;8
49247;B63333108;B53294922;7
49248;B63333108;B58938648;12
49249;B63333108;B60261229;9
49250;B63333108;B60569324;2
49251;B63333108;B61453247;12
49252;B63333108;B61493904;4
49253;B63333108;B62010996;12
49254;B63333108;B62323605;12
49255;B63333108;B62551494;1
49256;B63333108;B62691084;2
49257;B63333108;B63310858;5
49258;B63333108;B63324446;7
49259;B63333108;B63492151;6
49260;B63333108;B63753818;9
49261;B63333108;B63861819;9
49262;B63333108;B63889190;10
49263;B63333108;B64046717;5
49264;B63333108;B64095938;1
49265;B63333108;B64212087;11
49266;B63333108;B64665045;12
49267;B63333108;B73186579;1
49268;B63333108;B73361818;5
49269;B63333256;A17150350;1
49270;B63333256;A28949527;4
49271;B63333256;A81258345;7
49272;B63333256;B07798838;10
49273;B63333256;B11331022;5
49274;B63333256;B11841632;2
49275;B63333256;B12519765;4
49276;B63333256;B12612099;3
49277;B63333256;B17385188;2
49278;B63333256;B27311216;6
49279;B63333256;B29576881;8
49280;B63333256;B31804933;12
49281;B63333256;B33979949;3
49282;B63333256;B43130004;5
49283;B63333256;B43401462;5
49284;B63333256;B43569508;9
49285;B63333256;B43594662;12
49286;B63333256;B43635291;6
49287;B63333256;B43728740;7
49288;B63333256;B43751171;2
49289;B63333256;B60501285;3
49290;B63333256;B61036539;9
49291;B63333256;B61042115;6
49292;B63333256;B61347407;6
49293;B63333256;B61485892;9
49294;B63333256;B61510475;10
49295;B63333256;B61555470;3
49296;B63333256;B62037320;1
49297;B63333256;B62464656;7
49298;B63333256;B62608096;9
49299;B63333256;B62717632;5
49300;B63333256;B62728357;7
49301;B63333256;B63023485;10
49302;B63333256;B63134589;6
49303;B63333256;B63210603;4
49304;B63333256;B63294862;12
49305;B63333256;B63397111;2
49306;B63333256;B63558613;6
49307;B63333256;B63622690;9
49308;B63333256;B63674071;9
49309;B63333256;B63695084;2
49310;B63333256;B63930630;4
49311;B63333256;B63954853;6
49312;B63333256;B64029796;1
49313;B63333256;B64604994;7
49314;B63333256;B65188658;1
49315;B63333256;B65373631;12
49316;B63333256;B65696965;10
49317;B63333256;B84299965;1
49318;B63333256;B92016641;6
49319;B63333256;B92217900;9
49320;B63333256;B92285634;9
49321;B63333256;B92378173;10
49322;B63333256;B93026714;1
49323;B63333256;B97600407;7
49324;B63333769;A08864829;11
49325;B63333769;B58186537;3
49326;B63333769;B62544895;6
49327;B63333769;B65775413;2
49328;B63344808;B08965915;2
49329;B63344808;B25636416;8
49330;B63344808;B30891048;6
49331;B63344808;B43055128;4
49332;B63344808;B43470731;4
49333;B63344808;B43477355;12
49334;B63344808;B43596717;10
49335;B63344808;B43713080;12
49336;B63344808;B43829241;5
49337;B63344808;B43857291;3
49338;B63344808;B43907419;9
49339;B63344808;B43941749;3
49340;B63344808;B55627343;8
49341;B63344808;B55632277;3
49342;B63344808;B57661324;11
49343;B63344808;B59189209;2
49344;B63344808;B60181971;6
49345;B63344808;B60404738;9
49346;B63344808;B61170692;8
49347;B63344808;B61436861;5
49348;B63344808;B62677521;9
49349;B63344808;B63368302;9
49350;B63344808;B63412696;6
49351;B63344808;B63495204;6
49352;B63344808;B63919898;12
49353;B63344808;B64775232;2
49354;B63344808;B65023459;4
49355;B63344808;B65229304;7
49356;B63344808;B65466096;9
49357;B63344808;B65531311;6
49358;B63344808;B65607897;8
49359;B63344808;B66059718;1
49360;B63344808;B66287087;8
49361;B63344808;B79513362;5
49362;B63344808;B83592071;12
49363;B63344808;B83965400;11
49364;B63344808;B84320738;9
49365;B63344808;B85185726;12
49366;B63344808;B86055357;6
49367;B63344808;B86184116;11
49368;B63344808;B86541265;4
49369;B63344808;B92011964;2
49370;B63344808;B94000569;8
49371;B63344808;B97497903;11
49372;B63344808;B97515993;8
49373;B63344808;J65649576;9
49374;B63344808;J65751943;1
49375;B63344808;J66330259;12
49376;B63344808;X0240188E;4
49377;B63349708;A08616468;1
49378;B63349708;A08720492;11
49379;B63349708;A46076485;8
49380;B63349708;A58009549;6
49381;B63349708;A58041237;10
49382;B63349708;A58484932;8
49383;B63349708;A58565003;7
49384;B63349708;A58628017;1
49385;B63349708;A58696311;7
49386;B63349708;A58798448;6
49387;B63349708;A58961459;10
49388;B63349708;A60583994;1
49389;B63349708;A64275290;10
49390;B63349708;A79222246;7
49391;B63349708;B03702495;5
49392;B63349708;B04271839;6
49393;B63349708;B08083602;9
49394;B63349708;B08321630;11
49395;B63349708;B08344590;10
49396;B63349708;B08424673;2
49397;B63349708;B08925612;3
49398;B63349708;B15533565;2
49399;B63349708;B17362856;8
49400;B63349708;B17411471;11
49401;B63349708;B17670209;5
49402;B63349708;B17687021;7
49403;B63349708;B24355281;11
49404;B63349708;B25009069;11
49405;B63349708;B30063929;6
49406;B63349708;B33454976;3
49407;B63349708;B33661182;11
49408;B63349708;B33967209;12
49409;B63349708;B35334556;11
49410;B63349708;B41197781;4
49411;B63349708;B43646835;8
49412;B63349708;B43787522;2
49413;B63349708;B46585683;10
49414;B63349708;B47612072;6
49415;B63349708;B48734560;8
